Order_ID,Order_Date,Customer_ID,Customer_Name,City,State,Region,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit,Payment_Method,Shipping_Mode
ORD00180,2024-09-16,CUST2638,Customer 2149,Pune,Maharashtra,East,Electronics,Smart Watch,3,599,15,1527.45,312.38,Cash,Standard
ORD00181,2024-09-12,CUST3044,Customer 2140,Mumbai,Maharashtra,South,Home & Kitchen,Microwave,2,1708,15,2903.6,439.02,Net Banking,Standard
ORD00182,2024-11-09,CUST7007,Customer 901,Kolkata,West Bengal,North,Sports,Cricket Bat,2,2493,20,3988.8,957.6,Net Banking,Standard
ORD00183,2024-06-12,CUST9656,Customer 3043,Delhi,Delhi,North,Furniture,Table,5,2585,20,10340.0,2997.51,Cash,Same Day
ORD00184,2024-04-21,CUST1593,Customer 4840,Ahmedabad,Gujarat,East,Sports,Yoga Mat,5,2757,15,11717.25,3118.72,UPI,Standard
ORD00185,2024-01-17,CUST4191,Customer 393,Pune,Maharashtra,North,Home & Kitchen,Mixer,2,2644,0,5288.0,1527.35,UPI,Express
ORD00186,2024-08-19,CUST9980,Customer 715,Delhi,Delhi,East,Home & Kitchen,Microwave,1,441,5,418.95,47.45,Credit Card,Same Day
ORD00187,2024-03-27,CUST5940,Customer 3272,Hyderabad,Telangana,North,Electronics,Headphones,4,4126,20,13203.2,1155.84,Debit Card,Standard
ORD00188,2024-10-03,CUST1365,Customer 1675,Ahmedabad,Gujarat,West,Sports,Tennis Racket,3,2911,0,8733.0,2524.93,Debit Card,Same Day
ORD00189,2024-12-17,CUST6439,Customer 1574,Chennai,Tamil Nadu,East,Clothing,Shoes,3,2689,20,6453.6,1209.43,Cash,Standard
ORD00190,2024-11-19,CUST9569,Customer 4215,Bengaluru,Karnataka,South,Electronics,Laptop,2,1162,0,2324.0,264.6,Credit Card,Express
ORD00191,2024-12-16,CUST4983,Customer 1312,Mumbai,Maharashtra,West,Sports,Yoga Mat,3,969,20,2325.6,454.9,Cash,Express
ORD00192,2024-06-01,CUST5583,Customer 4942,Kolkata,West Bengal,West,Clothing,Jeans,1,1135,5,1078.25,114.46,Credit Card,Standard
ORD00193,2024-05-01,CUST6341,Customer 39,Mumbai,Maharashtra,North,Furniture,Table,4,3443,10,12394.8,3368.05,Cash,Standard
ORD00194,2024-09-12,CUST9789,Customer 662,Delhi,Delhi,East,Furniture,Chair,5,501,15,2129.25,135.13,UPI,Express
ORD00195,2024-04-04,CUST5082,Customer 4184,Delhi,Delhi,West,Home & Kitchen,Mixer,2,4508,15,7663.6,1949.97,Net Banking,Express
ORD00196,2024-01-19,CUST1022,Customer 2461,Delhi,Delhi,South,Clothing,T-Shirt,1,2943,10,2648.7,329.46,Cash,Same Day
ORD00197,2024-01-03,CUST1448,Customer 1856,Delhi,Delhi,South,Electronics,Smart Watch,2,3927,0,7854.0,1849.05,Credit Card,Same Day
ORD00198,2024-01-13,CUST3547,Customer 2980,Delhi,Delhi,South,Electronics,Smartphone,3,1122,5,3197.7,443.99,Credit Card,Express
ORD00199,2024-01-20,CUST3634,Customer 3984,Mumbai,Maharashtra,East,Furniture,Table,1,1237,0,1237.0,358.13,Debit Card,Standard
ORD00200,2024-08-14,CUST8321,Customer 1829,Kolkata,West Bengal,South,Furniture,Wardrobe,5,1243,5,5904.25,1603.29,Net Banking,Express
ORD00201,2024-09-29,CUST3563,Customer 3293,Pune,Maharashtra,South,Sports,Cricket Bat,4,4483,0,17932.0,2634.54,Debit Card,Standard
ORD00202,2024-06-07,CUST4390,Customer 4502,Mumbai,Maharashtra,West,Furniture,Sofa,4,4159,5,15804.2,3158.35,Net Banking,Express
ORD00203,2024-07-01,CUST7256,Customer 1207,Delhi,Delhi,North,Furniture,Table,4,2266,20,7251.2,629.86,Credit Card,Same Day
ORD00204,2024-04-27,CUST2283,Customer 660,Chennai,Tamil Nadu,West,Home & Kitchen,Mixer,4,3010,10,10836.0,2529.17,Debit Card,Same Day
ORD00205,2024-03-01,CUST9329,Customer 2098,Kolkata,West Bengal,East,Home & Kitchen,Vacuum Cleaner,1,4897,20,3917.6,376.56,Net Banking,Same Day
ORD00206,2024-02-20,CUST7900,Customer 3987,Pune,Maharashtra,South,Electronics,Smartphone,5,2957,0,14785.0,4175.35,Debit Card,Express
ORD00207,2024-07-10,CUST7404,Customer 2404,Delhi,Delhi,South,Furniture,Sofa,5,2203,0,11015.0,1749.13,Credit Card,Express
ORD00208,2024-11-11,CUST8531,Customer 4284,Hyderabad,Telangana,North,Furniture,Sofa,1,2859,0,2859.0,256.53,Cash,Standard
ORD00209,2024-08-07,CUST9461,Customer 632,Pune,Maharashtra,South,Home & Kitchen,Mixer,4,4913,15,16704.2,1986.63,Credit Card,Standard
ORD00210,2024-09-06,CUST1874,Customer 690,Mumbai,Maharashtra,North,Sports,Cricket Bat,1,1919,10,1727.1,113.41,Debit Card,Same Day
ORD00211,2024-05-21,CUST6432,Customer 4261,Ahmedabad,Gujarat,South,Furniture,Wardrobe,3,1371,20,3290.4,207.51,Net Banking,Express
ORD00212,2024-12-06,CUST7588,Customer 425,Kolkata,West Bengal,North,Sports,Tennis Racket,2,2552,10,4593.6,584.19,Credit Card,Standard
ORD00213,2024-03-01,CUST1572,Customer 2091,Bengaluru,Karnataka,North,Home & Kitchen,Vacuum Cleaner,1,797,0,797.0,144.14,UPI,Standard
ORD00214,2024-01-02,CUST4137,Customer 98,Pune,Maharashtra,West,Furniture,Table,2,3848,5,7311.2,668.56,Debit Card,Standard
ORD00215,2024-08-30,CUST2854,Customer 2609,Kolkata,West Bengal,West,Home & Kitchen,Microwave,4,4866,5,18490.8,5445.83,Net Banking,Express
ORD00216,2024-06-16,CUST3105,Customer 3868,Mumbai,Maharashtra,South,Home & Kitchen,Cookware,5,1949,15,8283.25,2216.97,UPI,Same Day
ORD00217,2024-08-14,CUST5869,Customer 1815,Ahmedabad,Gujarat,North,Furniture,Chair,3,2191,15,5587.05,1031.79,Debit Card,Express
ORD00218,2024-10-23,CUST9676,Customer 4655,Delhi,Delhi,East,Clothing,Jacket,3,2751,15,7015.05,1268.55,Credit Card,Express
ORD00219,2024-10-09,CUST2898,Customer 4136,Pune,Maharashtra,South,Home & Kitchen,Microwave,4,3022,10,10879.2,1531.52,UPI,Standard
ORD00220,2024-09-02,CUST6906,Customer 2592,Mumbai,Maharashtra,North,Sports,Yoga Mat,3,812,15,2070.6,516.92,Cash,Same Day
ORD00221,2024-04-11,CUST2529,Customer 1595,Delhi,Delhi,East,Electronics,Headphones,5,3804,20,15216.0,1989.53,Debit Card,Standard
ORD00222,2024-05-12,CUST1226,Customer 3548,Hyderabad,Telangana,North,Electronics,Headphones,4,4064,15,13817.6,3766.19,UPI,Express
ORD00223,2024-07-31,CUST1587,Customer 4572,Chennai,Tamil Nadu,South,Furniture,Table,4,3190,15,10846.0,1787.6,Credit Card,Standard
ORD00224,2024-02-10,CUST7450,Customer 4434,Bengaluru,Karnataka,South,Home & Kitchen,Microwave,1,1180,10,1062.0,90.79,Debit Card,Standard
ORD00225,2024-07-30,CUST7049,Customer 1090,Mumbai,Maharashtra,East,Electronics,Laptop,3,3109,10,8394.3,1750.51,Cash,Same Day
ORD00226,2024-10-29,CUST6925,Customer 4629,Mumbai,Maharashtra,East,Electronics,Smart Watch,1,4030,10,3627.0,810.77,UPI,Standard
ORD00227,2024-12-20,CUST2787,Customer 4941,Mumbai,Maharashtra,East,Sports,Cricket Bat,4,659,0,2636.0,636.64,Credit Card,Same Day
ORD00228,2024-02-15,CUST3597,Customer 142,Chennai,Tamil Nadu,West,Electronics,Smartphone,3,2654,10,7165.8,557.12,Net Banking,Express
ORD00229,2024-12-09,CUST5249,Customer 1751,Pune,Maharashtra,South,Clothing,Jacket,3,795,0,2385.0,144.31,UPI,Same Day
ORD00230,2024-07-24,CUST8230,Customer 2811,Bengaluru,Karnataka,West,Clothing,Jacket,3,2531,15,6454.05,1906.85,UPI,Same Day
ORD00231,2024-11-15,CUST7816,Customer 3448,Ahmedabad,Gujarat,West,Home & Kitchen,Cookware,5,2923,0,14615.0,1614.57,UPI,Express
ORD00232,2024-03-08,CUST1987,Customer 4009,Chennai,Tamil Nadu,West,Clothing,T-Shirt,1,2581,0,2581.0,160.11,Net Banking,Express
ORD00233,2024-05-28,CUST2348,Customer 1300,Pune,Maharashtra,North,Electronics,Smart Watch,4,978,5,3716.4,718.52,Debit Card,Standard
ORD00234,2024-03-05,CUST8468,Customer 343,Hyderabad,Telangana,East,Sports,Football,5,1258,0,6290.0,416.22,Cash,Express
ORD00235,2024-08-19,CUST8986,Customer 1574,Kolkata,West Bengal,West,Home & Kitchen,Cookware,1,4954,5,4706.3,429.24,UPI,Standard
ORD00236,2024-12-07,CUST1193,Customer 2008,Kolkata,West Bengal,South,Clothing,Shoes,4,971,15,3301.4,567.57,Debit Card,Same Day
ORD00237,2024-09-18,CUST9921,Customer 4379,Ahmedabad,Gujarat,West,Electronics,Laptop,1,3993,0,3993.0,239.35,Debit Card,Express
ORD00238,2024-10-17,CUST2455,Customer 4797,Delhi,Delhi,South,Electronics,Laptop,5,3000,10,13500.0,1336.83,UPI,Express
ORD00239,2024-10-21,CUST1340,Customer 3829,Ahmedabad,Gujarat,North,Electronics,Smartphone,3,4699,15,11982.45,1452.6,Credit Card,Same Day
ORD00240,2024-11-02,CUST1182,Customer 3113,Ahmedabad,Gujarat,East,Electronics,Laptop,5,4848,0,24240.0,1901.86,Net Banking,Same Day
ORD00241,2024-03-12,CUST7132,Customer 1133,Delhi,Delhi,West,Clothing,Jacket,5,4296,15,18258.0,4244.35,Net Banking,Standard
ORD00242,2024-12-12,CUST9365,Customer 3742,Kolkata,West Bengal,North,Sports,Cricket Bat,4,3521,20,11267.2,567.77,UPI,Same Day
ORD00243,2024-03-22,CUST2774,Customer 2460,Bengaluru,Karnataka,West,Home & Kitchen,Cookware,2,1189,0,2378.0,390.13,Cash,Standard
ORD00244,2024-10-11,CUST5200,Customer 202,Bengaluru,Karnataka,South,Electronics,Smart Watch,3,2902,0,8706.0,2484.97,Debit Card,Same Day
ORD00245,2024-01-28,CUST1770,Customer 3156,Pune,Maharashtra,South,Sports,Cricket Bat,2,4858,0,9716.0,1973.74,Debit Card,Standard
ORD00246,2024-09-24,CUST3466,Customer 2283,Pune,Maharashtra,North,Furniture,Chair,3,3621,5,10319.85,546.2,Net Banking,Same Day
ORD00247,2024-10-20,CUST2819,Customer 2325,Delhi,Delhi,South,Furniture,Chair,1,1350,0,1350.0,313.6,Debit Card,Express
ORD00248,2024-12-29,CUST2823,Customer 1475,Delhi,Delhi,East,Home & Kitchen,Vacuum Cleaner,1,4220,5,4009.0,792.06,Cash,Same Day
ORD00249,2024-04-09,CUST5000,Customer 1944,Kolkata,West Bengal,East,Electronics,Headphones,3,2241,10,6050.7,1211.76,Credit Card,Standard
ORD00250,2024-07-20,CUST8611,Customer 914,Ahmedabad,Gujarat,West,Home & Kitchen,Mixer,1,3464,15,2944.4,397.32,Debit Card,Same Day
ORD00251,2024-06-24,CUST4699,Customer 1464,Chennai,Tamil Nadu,West,Clothing,Jeans,1,3128,20,2502.4,457.37,UPI,Same Day
ORD00252,2024-02-14,CUST8939,Customer 1179,Delhi,Delhi,South,Home & Kitchen,Mixer,2,1599,10,2878.2,526.65,Debit Card,Same Day
ORD00253,2024-05-01,CUST3172,Customer 124,Bengaluru,Karnataka,North,Furniture,Sofa,3,1110,20,2664.0,325.84,Debit Card,Same Day
ORD00254,2024-05-05,CUST6619,Customer 1937,Mumbai,Maharashtra,North,Home & Kitchen,Cookware,1,2616,20,2092.8,255.53,Cash,Standard
ORD00255,2024-12-08,CUST1946,Customer 1378,Hyderabad,Telangana,West,Sports,Football,5,2921,20,11684.0,2809.72,Net Banking,Same Day
ORD00256,2024-11-19,CUST4456,Customer 1628,Delhi,Delhi,East,Furniture,Chair,4,1756,15,5970.4,1538.41,Net Banking,Same Day
ORD00257,2024-08-01,CUST7905,Customer 2835,Bengaluru,Karnataka,North,Sports,Tennis Racket,3,3370,15,8593.5,1075.24,Net Banking,Standard
ORD00258,2024-09-23,CUST2708,Customer 3631,Mumbai,Maharashtra,West,Electronics,Laptop,3,2246,10,6064.2,1681.99,Net Banking,Express
ORD00259,2024-01-12,CUST1882,Customer 2195,Mumbai,Maharashtra,South,Clothing,Jacket,5,1176,15,4998.0,833.14,Cash,Express
ORD00260,2024-09-05,CUST7642,Customer 3826,Pune,Maharashtra,North,Furniture,Wardrobe,3,3688,10,9957.6,1770.65,Debit Card,Standard
ORD00261,2024-06-11,CUST4119,Customer 2559,Mumbai,Maharashtra,North,Clothing,Jeans,3,4022,15,10256.1,2580.92,Cash,Standard
ORD00262,2024-11-18,CUST3490,Customer 943,Hyderabad,Telangana,South,Electronics,Laptop,1,4135,10,3721.5,476.26,Net Banking,Same Day
ORD00263,2024-10-24,CUST1276,Customer 2000,Pune,Maharashtra,West,Furniture,Wardrobe,5,4978,10,22401.0,4998.4,Credit Card,Standard
ORD00264,2024-10-08,CUST5208,Customer 3560,Pune,Maharashtra,East,Clothing,Shoes,1,3434,10,3090.6,309.56,Debit Card,Standard
ORD00265,2024-05-15,CUST9068,Customer 2236,Delhi,Delhi,West,Home & Kitchen,Mixer,1,3158,20,2526.4,129.9,UPI,Same Day
ORD00266,2024-09-16,CUST9605,Customer 2015,Chennai,Tamil Nadu,South,Electronics,Smart Watch,2,3375,0,6750.0,1557.81,Debit Card,Same Day
ORD00267,2024-03-23,CUST6242,Customer 358,Mumbai,Maharashtra,West,Clothing,Jeans,5,3956,5,18791.0,968.15,Credit Card,Standard
ORD00268,2024-04-20,CUST3555,Customer 2343,Mumbai,Maharashtra,East,Furniture,Table,4,4745,5,18031.0,2717.6,Debit Card,Express
ORD00269,2024-02-22,CUST8480,Customer 1305,Delhi,Delhi,South,Sports,Tennis Racket,1,636,20,508.8,102.2,UPI,Same Day
ORD00270,2024-02-22,CUST7846,Customer 2308,Mumbai,Maharashtra,North,Furniture,Table,4,859,5,3264.2,360.64,Debit Card,Same Day
ORD00271,2024-02-18,CUST8758,Customer 1265,Kolkata,West Bengal,South,Furniture,Wardrobe,2,4649,10,8368.2,986.5,Net Banking,Express
ORD00272,2024-11-20,CUST6951,Customer 668,Pune,Maharashtra,East,Furniture,Wardrobe,1,3614,5,3433.3,572.48,UPI,Standard
ORD00273,2024-11-02,CUST3224,Customer 198,Hyderabad,Telangana,West,Clothing,Jacket,3,4723,15,12043.65,2977.59,Cash,Same Day
ORD00274,2024-08-04,CUST8094,Customer 4119,Bengaluru,Karnataka,North,Sports,Football,2,2148,0,4296.0,1213.8,Net Banking,Same Day
ORD00275,2024-10-07,CUST6832,Customer 4629,Hyderabad,Telangana,West,Sports,Football,4,722,0,2888.0,632.55,Debit Card,Same Day
ORD00276,2024-12-20,CUST4374,Customer 1520,Bengaluru,Karnataka,South,Home & Kitchen,Mixer,1,1324,15,1125.4,299.87,Debit Card,Standard
ORD00277,2024-01-31,CUST5424,Customer 3238,Hyderabad,Telangana,East,Home & Kitchen,Vacuum Cleaner,5,2457,20,9828.0,2511.5,UPI,Standard
ORD00278,2024-01-28,CUST7469,Customer 940,Bengaluru,Karnataka,North,Sports,Football,1,1951,15,1658.35,389.13,Cash,Express
ORD00279,2024-02-18,CUST5213,Customer 2102,Delhi,Delhi,South,Electronics,Smart Watch,4,434,10,1562.4,338.6,Net Banking,Same Day
ORD00280,2024-12-21,CUST5493,Customer 675,Pune,Maharashtra,North,Sports,Cricket Bat,5,3948,5,18753.0,1028.26,Debit Card,Same Day
ORD00281,2024-07-06,CUST4923,Customer 4215,Pune,Maharashtra,West,Electronics,Smart Watch,4,4836,10,17409.6,4690.35,UPI,Express
ORD00282,2024-05-13,CUST5063,Customer 1525,Pune,Maharashtra,North,Home & Kitchen,Vacuum Cleaner,5,2422,0,12110.0,969.43,UPI,Same Day
ORD00283,2024-02-12,CUST7516,Customer 4580,Mumbai,Maharashtra,North,Furniture,Sofa,1,3909,15,3322.65,167.26,Cash,Same Day
ORD00284,2024-02-14,CUST9835,Customer 4712,Ahmedabad,Gujarat,East,Clothing,T-Shirt,3,4520,0,13560.0,1664.98,Net Banking,Standard
ORD00285,2024-08-05,CUST9707,Customer 393,Bengaluru,Karnataka,East,Sports,Cricket Bat,4,3476,15,11818.4,1990.84,Net Banking,Express
ORD00286,2024-03-30,CUST8659,Customer 3271,Ahmedabad,Gujarat,South,Clothing,Jacket,4,477,0,1908.0,193.18,UPI,Express
ORD00287,2024-03-08,CUST6102,Customer 3484,Chennai,Tamil Nadu,East,Electronics,Smartphone,5,660,20,2640.0,480.0,Debit Card,Standard
ORD00288,2024-10-08,CUST8763,Customer 2296,Mumbai,Maharashtra,South,Electronics,Headphones,4,1792,0,7168.0,1594.88,UPI,Express
ORD00289,2024-10-28,CUST2932,Customer 3295,Kolkata,West Bengal,South,Clothing,Jeans,5,2700,5,12825.0,2394.62,Debit Card,Express
ORD00290,2024-08-27,CUST7474,Customer 2381,Mumbai,Maharashtra,South,Sports,Yoga Mat,5,3506,15,14900.5,3887.73,Debit Card,Same Day
ORD00291,2024-07-02,CUST8866,Customer 2494,Pune,Maharashtra,North,Home & Kitchen,Microwave,1,4875,10,4387.5,765.88,Cash,Same Day
ORD00292,2024-09-16,CUST1619,Customer 883,Bengaluru,Karnataka,North,Sports,Football,3,1069,5,3046.65,899.66,Debit Card,Standard
ORD00293,2024-01-08,CUST4212,Customer 2410,Chennai,Tamil Nadu,West,Furniture,Chair,3,444,5,1265.4,369.2,Cash,Same Day
ORD00294,2024-12-07,CUST7236,Customer 86,Kolkata,West Bengal,West,Electronics,Headphones,1,4482,15,3809.7,728.69,UPI,Standard
ORD00295,2024-06-19,CUST9148,Customer 2218,Delhi,Delhi,West,Furniture,Wardrobe,4,3783,15,12862.2,1378.43,Credit Card,Same Day
ORD00296,2024-05-20,CUST2196,Customer 4106,Delhi,Delhi,West,Clothing,Jeans,3,3136,20,7526.4,1281.16,UPI,Express
ORD00297,2024-08-28,CUST3451,Customer 629,Chennai,Tamil Nadu,South,Clothing,Jeans,1,3943,0,3943.0,947.31,Debit Card,Same Day
ORD00298,2024-04-25,CUST5956,Customer 2004,Chennai,Tamil Nadu,North,Electronics,Headphones,2,2965,0,5930.0,1464.04,Debit Card,Express
ORD00299,2024-12-08,CUST4786,Customer 1065,Bengaluru,Karnataka,North,Home & Kitchen,Mixer,1,353,20,282.4,82.91,Net Banking,Express
ORD00300,2024-07-15,CUST8423,Customer 4747,Pune,Maharashtra,West,Electronics,Laptop,2,1972,0,3944.0,1134.35,Debit Card,Standard
ORD00301,2024-10-29,CUST7297,Customer 4648,Bengaluru,Karnataka,North,Clothing,Shoes,3,2650,20,6360.0,879.35,Net Banking,Express
ORD00302,2024-08-08,CUST7696,Customer 1392,Bengaluru,Karnataka,East,Home & Kitchen,Vacuum Cleaner,4,1622,5,6163.6,623.57,Cash,Express
ORD00303,2024-07-13,CUST4607,Customer 2584,Mumbai,Maharashtra,South,Electronics,Headphones,2,470,10,846.0,149.51,Cash,Same Day
ORD00304,2024-09-10,CUST5276,Customer 4777,Hyderabad,Telangana,North,Furniture,Chair,5,478,20,1912.0,113.56,Net Banking,Standard
ORD00305,2024-04-12,CUST4156,Customer 3389,Pune,Maharashtra,West,Home & Kitchen,Cookware,5,4096,5,19456.0,1948.33,Debit Card,Same Day
ORD00306,2024-12-08,CUST2849,Customer 306,Mumbai,Maharashtra,South,Home & Kitchen,Microwave,3,4715,0,14145.0,3707.49,Net Banking,Standard
ORD00307,2024-08-15,CUST6141,Customer 4309,Pune,Maharashtra,South,Clothing,Jacket,1,4791,10,4311.9,1293.08,Net Banking,Standard
ORD00308,2024-09-10,CUST9712,Customer 977,Kolkata,West Bengal,East,Clothing,Jacket,2,3473,10,6251.4,733.01,Credit Card,Express
ORD00309,2024-04-11,CUST3800,Customer 1753,Mumbai,Maharashtra,East,Electronics,Laptop,4,352,10,1267.2,303.81,Cash,Standard
ORD00310,2024-06-15,CUST1508,Customer 1662,Ahmedabad,Gujarat,North,Electronics,Headphones,2,4399,10,7918.2,1986.51,UPI,Express
ORD00311,2024-01-03,CUST4408,Customer 561,Delhi,Delhi,West,Clothing,T-Shirt,1,4877,15,4145.45,1221.38,Net Banking,Same Day
ORD00312,2024-05-07,CUST8619,Customer 369,Chennai,Tamil Nadu,East,Electronics,Laptop,2,4054,15,6891.8,1699.18,Debit Card,Same Day
ORD00313,2024-12-04,CUST5997,Customer 993,Pune,Maharashtra,North,Furniture,Chair,2,4996,15,8493.2,1611.54,Debit Card,Standard
ORD00314,2024-03-20,CUST5986,Customer 1482,Chennai,Tamil Nadu,North,Electronics,Laptop,5,2055,10,9247.5,2664.36,Cash,Same Day
ORD00315,2024-11-23,CUST4277,Customer 375,Kolkata,West Bengal,East,Home & Kitchen,Microwave,2,3293,10,5927.4,1039.54,Credit Card,Same Day
ORD00316,2024-01-12,CUST4197,Customer 2379,Bengaluru,Karnataka,North,Clothing,Jacket,4,4759,15,16180.6,1565.13,Debit Card,Standard
ORD00317,2024-02-19,CUST4951,Customer 3561,Hyderabad,Telangana,East,Electronics,Laptop,4,1087,10,3913.2,543.79,Net Banking,Same Day
ORD00318,2024-09-04,CUST7547,Customer 2762,Kolkata,West Bengal,North,Furniture,Table,4,3965,10,14274.0,3515.93,UPI,Express
ORD00319,2024-11-13,CUST2988,Customer 3546,Hyderabad,Telangana,West,Sports,Cricket Bat,2,717,5,1362.3,106.7,UPI,Standard
ORD00320,2024-10-17,CUST9399,Customer 2634,Mumbai,Maharashtra,South,Clothing,T-Shirt,3,2634,5,7506.9,1345.22,Credit Card,Same Day
ORD00321,2024-03-24,CUST4554,Customer 2415,Kolkata,West Bengal,South,Clothing,T-Shirt,4,2800,15,9520.0,1901.73,Net Banking,Express
ORD00322,2024-02-17,CUST5195,Customer 2556,Kolkata,West Bengal,South,Clothing,Jeans,3,4049,0,12147.0,2753.21,Net Banking,Standard
ORD00323,2024-09-04,CUST2813,Customer 2916,Hyderabad,Telangana,South,Clothing,Jeans,2,4957,10,8922.6,2415.78,UPI,Standard
ORD00324,2024-03-23,CUST2920,Customer 3492,Hyderabad,Telangana,North,Home & Kitchen,Mixer,5,1291,0,6455.0,1197.39,Net Banking,Express
ORD00325,2024-08-31,CUST8674,Customer 1365,Ahmedabad,Gujarat,East,Furniture,Wardrobe,1,569,10,512.1,81.11,UPI,Same Day
ORD00326,2024-02-10,CUST5017,Customer 2260,Chennai,Tamil Nadu,North,Home & Kitchen,Mixer,1,3162,15,2687.7,546.47,UPI,Standard
ORD00327,2024-10-22,CUST9252,Customer 3011,Ahmedabad,Gujarat,South,Home & Kitchen,Vacuum Cleaner,1,4364,10,3927.6,439.46,Credit Card,Standard
ORD00328,2024-11-14,CUST2993,Customer 870,Bengaluru,Karnataka,North,Clothing,Shoes,2,1561,10,2809.8,487.15,Debit Card,Express
ORD00329,2024-10-10,CUST3912,Customer 1718,Bengaluru,Karnataka,North,Clothing,Jeans,1,2756,10,2480.4,457.84,UPI,Express
ORD00330,2024-08-17,CUST3041,Customer 680,Bengaluru,Karnataka,West,Clothing,T-Shirt,5,3841,10,17284.5,3620.91,Credit Card,Same Day
ORD00331,2024-07-23,CUST7915,Customer 4352,Mumbai,Maharashtra,East,Sports,Tennis Racket,2,262,10,471.6,94.18,Net Banking,Same Day
ORD00332,2024-08-29,CUST9312,Customer 1638,Kolkata,West Bengal,South,Home & Kitchen,Microwave,1,1022,10,919.8,140.19,Net Banking,Standard
ORD00333,2024-04-18,CUST1802,Customer 4165,Bengaluru,Karnataka,North,Sports,Football,4,2268,5,8618.4,2330.61,Cash,Same Day
ORD00334,2024-06-01,CUST3591,Customer 567,Hyderabad,Telangana,West,Furniture,Sofa,5,260,5,1235.0,317.57,Net Banking,Express
ORD00335,2024-11-12,CUST1136,Customer 1030,Bengaluru,Karnataka,East,Furniture,Chair,2,3054,0,6108.0,791.92,Net Banking,Same Day
ORD00336,2024-11-08,CUST3773,Customer 2505,Delhi,Delhi,North,Electronics,Smartphone,2,286,0,572.0,77.9,Net Banking,Same Day
ORD00337,2024-04-13,CUST1596,Customer 4546,Pune,Maharashtra,North,Sports,Yoga Mat,4,4790,20,15328.0,1399.77,Cash,Express
ORD00338,2024-04-24,CUST8178,Customer 2254,Hyderabad,Telangana,East,Electronics,Smartphone,3,698,5,1989.3,275.65,Debit Card,Express
ORD00339,2024-01-19,CUST3242,Customer 449,Ahmedabad,Gujarat,North,Home & Kitchen,Microwave,3,336,0,1008.0,158.49,Credit Card,Express
ORD00340,2024-07-23,CUST6552,Customer 4341,Pune,Maharashtra,West,Clothing,T-Shirt,1,3177,20,2541.6,465.43,Net Banking,Standard
ORD00341,2024-01-07,CUST1816,Customer 821,Kolkata,West Bengal,North,Furniture,Chair,5,1548,5,7353.0,2014.12,UPI,Express
ORD00342,2024-04-26,CUST4893,Customer 1097,Hyderabad,Telangana,West,Electronics,Headphones,3,1988,10,5367.6,1020.75,UPI,Standard
ORD00343,2024-08-20,CUST1717,Customer 3485,Ahmedabad,Gujarat,East,Electronics,Smartphone,1,2746,15,2334.1,311.39,Debit Card,Express
ORD00344,2024-02-26,CUST7801,Customer 2483,Kolkata,West Bengal,West,Electronics,Laptop,3,4434,20,10641.6,1622.15,Credit Card,Express
ORD00345,2024-02-18,CUST5780,Customer 4178,Hyderabad,Telangana,South,Home & Kitchen,Vacuum Cleaner,4,3606,15,12260.4,2285.29,Net Banking,Standard
ORD00346,2024-01-03,CUST9397,Customer 4136,Delhi,Delhi,East,Home & Kitchen,Microwave,3,1969,20,4725.6,763.64,Cash,Same Day
ORD00347,2024-03-02,CUST1670,Customer 1506,Chennai,Tamil Nadu,North,Home & Kitchen,Microwave,2,2866,10,5158.8,747.03,UPI,Standard
ORD00348,2024-12-20,CUST6330,Customer 44,Delhi,Delhi,North,Furniture,Table,5,2053,5,9751.75,2336.77,Debit Card,Same Day
ORD00349,2024-08-02,CUST1990,Customer 2947,Kolkata,West Bengal,North,Home & Kitchen,Mixer,4,2125,20,6800.0,609.75,Credit Card,Express
ORD00350,2024-09-23,CUST1053,Customer 2576,Pune,Maharashtra,West,Sports,Football,2,3091,5,5872.9,902.92,Debit Card,Standard
ORD00351,2024-12-01,CUST4801,Customer 2562,Bengaluru,Karnataka,South,Sports,Tennis Racket,4,849,15,2886.6,682.5,Cash,Same Day
ORD00352,2024-06-14,CUST7204,Customer 4252,Bengaluru,Karnataka,North,Furniture,Sofa,1,583,0,583.0,67.64,Credit Card,Express
